120.00	-0.67	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68
121.00	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69
122.00	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71
123.00	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73	-0.73
124.00	-0.74	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75
125.00	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76
126.00	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77
127.00	-0.78	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79
128.00	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80
129.00	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81
130.00	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82
131.00	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83
132.00	-0.81	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84
133.00	-0.82	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84
134.00	-0.82	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85
135.00	-0.83	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85
136.00	-0.83	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86
137.00	-0.83	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86
138.00	-0.84	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86
139.00	-0.84	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86
140.00	-0.84	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86
141.00	-0.83	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85
142.00	-0.83	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85
143.00	-0.83	-0.85	-0.85	-0.85	-0.85	-0.85	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85	-0.85
144.00	-0.82	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84
145.00	-0.81	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83
146.00	-0.81	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82	-0.82
147.00	-0.80	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81	-0.81
148.00	-0.79	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80	-0.80
149.00	-0.78	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79
150.00	-0.77	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78
151.00	-0.76	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77
152.00	-0.74	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-0.75
153.00	-0.73	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74
154.00	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72
155.00	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70	-0.70
156.00	-0.69	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68
157.00	-0.67	-0.66	-0.66	-0.66	-0.66	-0.66	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66	-0.66
158.00	-0.65	-0.64	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65
159.00	-0.64	-0.62	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63	-0.63
160.00	-0.62	-0.60	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.60	-0.60
161.00	-0.61	-0.58	-0.58	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58
162.00	-0.59	-0.56	-0.56	-0.56	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.57	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56
163.00	-0.58	-0.54	-0.54	-0.54	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.55	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54	-0.54
164.00	-0.58	-0.52	-0.52	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52
165.00	-0.58	-0.50	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.50	-0.50	-0.50
166.00	-0.61	-0.48	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.50	-0.50	-0.50	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49
167.00	-0.70	-0.46	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.47	-0.47	-0.47	-0.47
168.00	-1.25	-0.44	-0.47	-0.47	-0.47	-0.47	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.47	-0.47	-0.47	-0.47	-0.46	-0.46	-0.46	-0.46
169.00	0.60	-0.43	-0.46	-0.47	-0.47	-0.47	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.47	-0.47	-0.46	-0.46	-0.46	-0.45	-0.45
170.00	-0.01	-0.41	-0.46	-0.47	-0.48	-0.48	-0.49	-0.49	-0.50	-0.50	-0.50	-0.50	-0.49	-0.48	-0.48	-0.47	-0.46	-0.46	-0.45	-0.45
171.00	-0.11	-0.40	-0.47	-0.49	-0.50	-0.51	-0.52	-0.52	-0.54	-0.54	-0.54	-0.54	-0.52	-0.51	-0.50	-0.49	-0.48	-0.47	-0.46	-0.46
172.00	-0.14	-0.38	-0.49	-0.51	-0.53	-0.54	-0.56	-0.56	-0.59	-0.61	-0.61	-0.60	-0.58	-0.56	-0.54	-0.52	-0.51	-0.49	-0.48	-0.47
173.00	-0.14	-0.36	-0.49	-0.53	-0.57	-0.58	-0.62	-0.62	-0.67	-0.70	-0.71	-0.69	-0.66	-0.62	-0.59	-0.57	-0.54	-0.52	-0.51	-0.49
174.00	-0.13	-0.33	-0.48	-0.53	-0.58	-0.60	-0.65	-0.66	-0.75	-0.80	-0.81	-0.80	-0.74	-0.69	-0.65	-0.61	-0.58	-0.55	-0.53	-0.51
175.00	-0.11	-0.29	-0.44	-0.49	-0.55	-0.57	-0.64	-0.65	-0.77	-0.84	-0.87	-0.85	-0.78	-0.72	-0.66	-0.61	-0.58	-0.54	-0.52	-0.50
176.00	-0.09	-0.24	-0.37	-0.42	-0.47	-0.49	-0.56	-0.57	-0.70	-0.77	-0.81	-0.80	-0.73	-0.66	-0.61	-0.56	-0.52	-0.49	-0.47	-0.45
177.00	-0.07	-0.18	-0.28	-0.32	-0.36	-0.38	-0.44	-0.45	-0.55	-0.61	-0.65	-0.64	-0.58	-0.53	-0.49	-0.45	-0.42	-0.39	-0.37	-0.36
178.00	-0.05	-0.12	-0.19	-0.21	-0.24	-0.25	-0.29	-0.30	-0.37	-0.41	-0.44	-0.44	-0.39	-0.36	-0.33	-0.30	-0.28	-0.27	-0.25	-0.25
179.00	-0.02	-0.06	-0.10	-0.11	-0.12	-0.13	-0.15	-0.15	-0.18	-0.21	-0.22	-0.22	-0.20	-0.18	-0.17	-0.15	-0.14	-0.13	-0.13	-0.12
180.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
